"","E","D","R","M","F","G","L","C","X","B","I","A","VigNro","ProlificID"
"90",0.165263314036397,-0.426975303392284,0.0156334381745531,-0.389677611227169,0.0197995588303777,0.803699600045264,-0.279203369902397,-0.433362744343135,-0.106930122199713,-0.0920107354570993,0.576171255040903,0.119423738119348,1,"6266b0409582f553a3e10d9a"
"91",0.304993284727352,0.0612306864382025,0.426514402975775,0.403128633912159,0.523938890373911,0.540600398316718,0.568352226802317,0.51011283276144,0.597053833413326,0.888732712635365,0.218343493930713,0.345907725815003,1,"64137cf15dfe79e9ff198054"
"92",-0.851501477582782,-0.64793357133537,-0.85483271569294,-0.59749904491744,-0.527478608590319,-0.223355358794743,-0.495652365998321,-0.899491900805657,-1.09210981215711,-1.58788437769038,-0.396123699110444,-0.771840243353182,1,"594a8e2eeaa18e000163f6cd"
"93",0.264651184567438,-0.306890680786643,0.0795098795245817,0.351013711611014,-0.120396931558843,0.827063458149345,-0.353812439779118,0.030293130517685,0.206335767783926,0.295531388075361,0.287856294310583,0.443288950821275,1,"6661bfef6ed3f052c785d31c"
"94",-0.307389981959967,-0.802010463235165,-0.794087769535055,-0.412824039689365,-0.487775520685536,0.735564231598063,0.315773479004234,-0.595453434529776,-0.548604206593627,-0.760251294877186,-0.724873559971847,-0.569077278009499,1,"63d7a2d9fb49359b33545e83"
"95",0.519887464319448,0.924436352803721,0.783782351319957,0.489868382126502,0.573217965119429,1.36259588748773,1.06779930780683,0.0182636015306952,0.835656216301853,-0.0691584220652101,-0.0824606688438935,0.0635414918195307,1,"5d2de4db914b6e001877da8f"
"96",-1.18659101659499,-0.760206891920349,-0.865561999157399,-1.36599107535291,-1.43836957576695,-1.06503608452185,-0.662930246658221,-0.953882034675637,-1.30637833198899,-0.739504381439377,-0.47202677382042,-0.848190967482624,1,"65b7b0e4e6fa7d632205b4b6"
"97",0.0958543753359877,0.503488659930126,0.0657685546529888,0.873008877435141,-0.933800600756416,-1.07735373361389,-0.647117256342647,0.0261133641773582,0.469827683109699,1.12893556729707,0.549788172601441,0.201439056604078,1,"66d1a54cd3bb924c93f45ef3"
"98",0.368609167922923,-0.794846259353856,0.365248720562895,0.427948368960216,0.818611385902637,1.64744389638762,-1.08132536413696,-0.223070578305303,0.287792643965985,0.799116335438181,0.241918302370076,0.294138580016813,1,"59dccd61e75b450001a689b7"
"99",0.185057650790477,-1.30540394109597,-0.830643284473309,0.235422392522533,-0.739132909291229,0.77679807534536,-0.973093648119468,-0.854568917493433,-0.320258960233742,-0.671903829816763,-0.549974330988933,-0.0219765435922078,1,"665ee5cc20e355d89d631002"
